sample_tag,split_role,project_id,activity_id,member,variant,png_path,pearson_r,mae,rmse,top_band_mae,bottom_band_mae,border_mae,center_mae
train__05__05_2__Path1,train,05,05.2,05/05.2/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__05__05_2__Path1__amplitude_jitter.png,0.9999999999999795,2.1187952725654213e-08,3.15650652282784e-08,1.8581886251922697e-08,1.9519077909535554e-08,1.9214621005403387e-08,2.1411389994341334e-08
train__05__05_2__Path1,train,05,05.2,05/05.2/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__05__05_2__Path1__remove_top_band.png,0.9475017690778403,0.005997752770781517,0.030715977773070335,0.12795205414295197,0.0,0.059015754610300064,0.0
train__05__05_2__Path1,train,05,05.2,05/05.2/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__05__05_2__Path1__remove_bottom_band.png,0.9999998827321679,7.819535312592052e-06,4.48333375970833e-05,0.0,0.0001668167533352971,7.694607484154403e-05,0.0
train__05__05_2__Path1,train,05,05.2,05/05.2/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__05__05_2__Path1__remove_border.png,0.9855889824284255,0.002072361297905445,0.015733134001493454,0.03928876668214798,0.0001525098632555455,0.020453600212931633,0.0
train__05__05_2__Path1,train,05,05.2,05/05.2/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__05__05_2__Path1__time_reverse.png,-0.00036008958524805847,0.060504570603370667,0.1307353973388672,0.03934130072593689,0.03934130072593689,0.040789421647787094,0.06273055076599121
train__05__05_3__Path1,train,05,05.3,05/05.3/Radargrams/Path1.sgy,original,rendered/original/train__05__05_3__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__05__05_3__Path1,train,05,05.3,05/05.3/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__05__05_3__Path1__log_clip.png,0.5899847054197641,0.1896989792585373,0.2104513943195343,0.26223763823509216,0.08941051363945007,0.17692877352237701,0.1911688894033432
train__05__05_3__Path1,train,05,05.3,05/05.3/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__05__05_3__Path1__zscore_clip.png,0.9738283155326973,0.01614418253302574,0.04408154636621475,0.03100745566189289,0.0004015181621070951,0.015754958614706993,0.016189148649573326
train__05__05_3__Path1,train,05,05.3,05/05.3/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__05__05_3__Path1__amplitude_jitter.png,0.9999999999999752,1.4009045479213e-08,2.549186106648449e-08,1.2866731680105659e-08,9.587600047211708e-09,1.1468410221482372e-08,1.4300751693951952e-08
train__05__05_3__Path1,train,05,05.3,05/05.3/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__05__05_3__Path1__remove_top_band.png,0.9526752137064273,0.0055833663791418076,0.02823598124086857,0.1191118136048317,0.0,0.054194141179323196,0.0
train__05__05_3__Path1,train,05,05.3,05/05.3/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__05__05_3__Path1__remove_bottom_band.png,0.9999999140249335,6.346041573124239e-06,3.721423854585737e-05,0.0,0.00013538221537601203,6.164574006106704e-05,0.0
train__05__05_3__Path1,train,05,05.3,05/05.3/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__05__05_3__Path1__remove_border.png,0.9839966103780015,0.0019586600828915834,0.01603739708662033,0.03548391908407211,0.00011358203482814133,0.018987830728292465,0.0
train__05__05_3__Path1,train,05,05.3,05/05.3/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__05__05_3__Path1__time_reverse.png,-5.08626058183525e-05,0.0579373724758625,0.12661957740783691,0.03552505746483803,0.03552505373954773,0.0378788560628891,0.0602414570748806
train__05__05_4__Path1,train,05,05.4,05/05.4/Radargrams/Path1.sgy,original,rendered/original/train__05__05_4__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__05__05_4__Path1,train,05,05.4,05/05.4/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__05__05_4__Path1__log_clip.png,0.5771003340572098,0.19659481942653656,0.21584831178188324,0.2628290355205536,0.10118091851472855,0.1966971904039383,0.1962449550628662
train__05__05_4__Path1,train,05,05.4,05/05.4/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__05__05_4__Path1__zscore_clip.png,0.9657625323820671,0.017819784581661224,0.04716886207461357,0.03954215347766876,0.00016714635421521962,0.01902184821665287,0.017407501116394997
train__05__05_4__Path1,train,05,05.4,05/05.4/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__05__05_4__Path1__amplitude_jitter.png,0.9999999999999662,1.3932546671924229e-08,2.539429466708043e-08,1.4174002416211806e-08,9.592902472377318e-09,1.3204164872604451e-08,1.4161241068677555e-08
train__05__05_4__Path1,train,05,05.4,05/05.4/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__05__05_4__Path1__remove_top_band.png,0.9476878608090422,0.005201514810323715,0.027455074712634087,0.11096564680337906,0.0,0.020398179069161415,0.00047901523066684604
train__05__05_4__Path1,train,05,05.4,05/05.4/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__05__05_4__Path1__remove_bottom_band.png,0.9999998828388508,7.153094429668272e-06,4.0229504520539194e-05,0.0,0.00015259934298228472,2.945074811577797e-05,3.2805738214847224e-07
train__05__05_4__Path1,train,05,05.4,05/05.4/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__05__05_4__Path1__remove_border.png,0.885510278924983,0.0068524982780218124,0.038628820329904556,0.03641700744628906,0.00013871236296836287,0.02531338296830654,0.0
train__05__05_4__Path1,train,05,05.4,05/05.4/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__05__05_4__Path1__time_reverse.png,-6.405731396378623e-05,0.053831446915864944,0.11751275509595871,0.039289504289627075,0.039289504289627075,0.05027194693684578,0.054885927587747574
train__05__05_5__Path1,train,05,05.5,05/05.5/Radargrams/Path1.sgy,original,rendered/original/train__05__05_5__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__05__05_5__Path1,train,05,05.5,05/05.5/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__05__05_5__Path1__log_clip.png,0.5854822858734156,0.2053920328617096,0.2238428145647049,0.26078227162361145,0.10228317230939865,0.18268242478370667,0.20805737376213074
train__05__05_5__Path1,train,05,05.5,05/05.5/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__05__05_5__Path1__zscore_clip.png,0.9657350969962031,0.021586980670690536,0.053034648299217224,0.04508953168988228,0.0002550568606238812,0.022431306540966034,0.021488167345523834
train__05__05_5__Path1,train,05,05.5,05/05.5/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__05__05_5__Path1__amplitude_jitter.png,0.9999999999999565,1.4129423853148637e-08,2.5530178859867192e-08,1.4929632641269563e-08,1.0103968328678548e-08,1.2617383582380626e-08,1.4306524853680003e-08
train__05__05_5__Path1,train,05,05.5,05/05.5/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__05__05_5__Path1__remove_top_band.png,0.9520276376196432,0.004610068164765835,0.02452513389289379,0.09834811836481094,0.0,0.04399646446108818,0.0
train__05__05_5__Path1,train,05,05.5,05/05.5/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__05__05_5__Path1__remove_bottom_band.png,0.9999996843025054,9.896094525174703e-06,6.210462015587837e-05,0.0,0.00021111669775564224,9.407591278431937e-05,0.0
train__05__05_5__Path1,train,05,05.5,05/05.5/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__05__05_5__Path1__remove_border.png,0.9789648224896589,0.0021759953815490007,0.016010550782084465,0.039661068469285965,0.0001678705302765593,0.020698001608252525,0.0
train__05__05_5__Path1,train,05,05.5,05/05.5/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__05__05_5__Path1__time_reverse.png,-7.802298768685356e-05,0.05344349890947342,0.11043921858072281,0.039721645414829254,0.039721645414829254,0.041266534477472305,0.054871171712875366
train__05__05_6__Path1,train,05,05.6,05/05.6/Radargrams/Path1.sgy,original,rendered/original/train__05__05_6__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__05__05_6__Path1,train,05,05.6,05/05.6/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__05__05_6__Path1__log_clip.png,0.5850927252811329,0.19835834205150604,0.21856622397899628,0.26217007637023926,0.09128857403993607,0.17870672047138214,0.2007816582918167
train__05__05_6__Path1,train,05,05.6,05/05.6/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__05__05_6__Path1__zscore_clip.png,0.971835944353396,0.017276795580983162,0.042889587581157684,0.0329192690551281,0.001584489131346345,0.017305888235569,0.017271243035793304
train__05__05_6__Path1,train,05,05.6,05/05.6/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__05__05_6__Path1__amplitude_jitter.png,0.9999999999999689,2.154793854458603e-08,3.197167330881712e-08,2.0363826180869182e-08,1.862052911860701e-08,1.972600216504361e-08,2.1771727531927354e-08
train__05__05_6__Path1,train,05,05.6,05/05.6/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__05__05_6__Path1__remove_top_band.png,0.9505853970574568,0.005743867252022028,0.028897766023874283,0.1225358322262764,0.0,0.05255405977368355,0.0
train__05__05_6__Path1,train,05,05.6,05/05.6/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__05__05_6__Path1__remove_bottom_band.png,0.999999846244904,7.484309207939077e-06,4.980473386240192e-05,0.0,0.0001596652582520619,6.83767138980329e-05,0.0
train__05__05_6__Path1,train,05,05.6,05/05.6/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__05__05_6__Path1__remove_border.png,0.981036259475702,0.002209332538768649,0.01744743064045906,0.03642769902944565,0.00013465025404002517,0.020093748345971107,0.0
train__05__05_6__Path1,train,05,05.6,05/05.6/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__05__05_6__Path1__time_reverse.png,-0.0005063745927918117,0.05980053171515465,0.12675757706165314,0.036464590579271317,0.036464594304561615,0.04006420448422432,0.0622217133641243
train__05__05_7__Path1,train,05,05.7,05/05.7/Radargrams/Path1.sgy,original,rendered/original/train__05__05_7__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__05__05_7__Path1,train,05,05.7,05/05.7/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__05__05_7__Path1__log_clip.png,0.5813109717799971,0.20045499503612518,0.21931414306163788,0.275967001914978,0.11570783704519272,0.19762639701366425,0.2010989487171173
train__05__05_7__Path1,train,05,05.7,05/05.7/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__05__05_7__Path1__zscore_clip.png,0.9732962871751197,0.023856472223997116,0.04371843859553337,0.04191001132130623,0.011255287565290928,0.02548186480998993,0.023251041769981384
train__05__05_7__Path1,train,05,05.7,05/05.7/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__05__05_7__Path1__amplitude_jitter.png,0.9999999999999672,1.0981350939687218e-08,2.475128013657013e-08,1.0914727788247092e-08,1.098934010457242e-08,1.0898626001676348e-08,1.0994838817168784e-08
train__05__05_7__Path1,train,05,05.7,05/05.7/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__05__05_7__Path1__remove_top_band.png,0.9435810495455251,0.0064384546130895615,0.03164977207779884,0.13735370337963104,0.0,0.025002745911478996,0.00037010220694355667
train__05__05_7__Path1,train,05,05.7,05/05.7/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__05__05_7__Path1__remove_bottom_band.png,0.9999996989899043,1.1909273780474905e-05,7.133393955882639e-05,0.0,0.00025406450731679797,4.471643842407502e-05,8.906435482458619e-07
train__05__05_7__Path1,train,05,05.7,05/05.7/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__05__05_7__Path1__remove_border.png,0.9016227665345115,0.0163109228014946,0.04113404452800751,0.044846661388874054,0.009863010607659817,0.033029500395059586,0.009992598555982113
train__05__05_7__Path1,train,05,05.7,05/05.7/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__05__05_7__Path1__time_reverse.png,-0.0006938559321303847,0.06051129102706909,0.12941423058509827,0.037295907735824585,0.037295907735824585,0.05022292584180832,0.06391286849975586
train__05__05_8__Path1,train,05,05.8,05/05.8/Radargrams/Path1.sgy,original,rendered/original/train__05__05_8__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__05__05_8__Path1,train,05,05.8,05/05.8/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__05__05_8__Path1__log_clip.png,0.56164237340734,0.2026790827512741,0.22113032639026642,0.25700923800468445,0.10053063929080963,0.18171505630016327,0.20522089302539825
train__05__05_8__Path1,train,05,05.8,05/05.8/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__05__05_8__Path1__zscore_clip.png,0.9650413242964598,0.017145022749900818,0.044617485255002975,0.039973970502614975,0.0006649747374467552,0.01994914561510086,0.01680789701640606
train__05__05_8__Path1,train,05,05.8,05/05.8/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__05__05_8__Path1__amplitude_jitter.png,0.9999999999999664,1.4195977726672027e-08,2.5613571708049676e-08,1.5657860785722733e-08,9.949550516807903e-09,1.2996345333249337e-08,1.434213547923946e-08
train__05__05_8__Path1,train,05,05.8,05/05.8/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__05__05_8__Path1__remove_top_band.png,0.9651082367404037,0.004087057430297136,0.022337354719638824,0.08719056099653244,0.0,0.03808911517262459,0.0
train__05__05_8__Path1,train,05,05.8,05/05.8/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__05__05_8__Path1__remove_bottom_band.png,0.9999997529098751,8.91942090675002e-06,5.8819477999350056e-05,0.0,0.00019028098904527724,8.311268902616575e-05,0.0
train__05__05_8__Path1,train,05,05.8,05/05.8/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__05__05_8__Path1__remove_border.png,0.9790792554606313,0.002260052366182208,0.017101962119340897,0.03987334296107292,0.00016166204295586795,0.020991120487451553,0.0
train__05__05_8__Path1,train,05,05.8,05/05.8/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__05__05_8__Path1__time_reverse.png,-0.00020843522402167922,0.05348758399486542,0.11827532202005386,0.039837781339883804,0.039837781339883804,0.04175126180052757,0.05490085110068321
train__05__05_9__Path1,train,05,05.9,05/05.9/Radargrams/Path1.sgy,original,rendered/original/train__05__05_9__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__05__05_9__Path1,train,05,05.9,05/05.9/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__05__05_9__Path1__log_clip.png,0.5866180741277915,0.19273214042186737,0.2129218578338623,0.25758281350135803,0.09838958084583282,0.18027053773403168,0.19423070549964905
train__05__05_9__Path1,train,05,05.9,05/05.9/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__05__05_9__Path1__zscore_clip.png,0.9650026550693954,0.02010612189769745,0.05298522114753723,0.03564295172691345,0.0007253210060298443,0.01858261227607727,0.02028900384902954
train__05__05_9__Path1,train,05,05.9,05/05.9/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__05__05_9__Path1__amplitude_jitter.png,0.9999999999999527,2.1364206403973185e-08,3.1728838223443745e-08,2.008577659751154e-08,1.917868708289916e-08,1.986603948012089e-08,2.1544497741388113e-08
train__05__05_9__Path1,train,05,05.9,05/05.9/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__05__05_9__Path1__remove_top_band.png,0.9279602025990896,0.006220714654773474,0.031014572829008102,0.1327085793018341,0.0,0.05708464980125427,0.0
train__05__05_9__Path1,train,05,05.9,05/05.9/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__05__05_9__Path1__remove_bottom_band.png,0.9999962025817546,1.606066507520154e-05,0.0002168464270653203,0.0,0.00034262752160429955,0.00014576080138795078,0.0
train__05__05_9__Path1,train,05,05.9,05/05.9/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__05__05_9__Path1__remove_border.png,0.982855835662967,0.0018709424184635282,0.014577074907720089,0.031351394951343536,0.000258034240687266,0.017104292288422585,0.0
train__05__05_9__Path1,train,05,05.9,05/05.9/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__05__05_9__Path1__time_reverse.png,0.00028051539888459913,0.05126594752073288,0.11126210540533066,0.03141538053750992,0.03141538053750992,0.033974140882492065,0.05337384715676308
train__06__06_1__Path1,train,06,06.1,06/06.1/Radargrams/Path1.sgy,original,rendered/original/train__06__06_1__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__06__06_1__Path1,train,06,06.1,06/06.1/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__06__06_1__Path1__log_clip.png,0.5801782190430927,0.19525904953479767,0.21619516611099243,0.24855302274227142,0.09402944892644882,0.1840190589427948,0.19910764694213867
train__06__06_1__Path1,train,06,06.1,06/06.1/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__06__06_1__Path1__zscore_clip.png,0.9674342926007569,0.017650917172431946,0.04597121477127075,0.0777568519115448,0.0006699564983136952,0.024645712226629257,0.01543787308037281
train__06__06_1__Path1,train,06,06.1,06/06.1/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__06__06_1__Path1__amplitude_jitter.png,0.9999999999999621,2.1355997859018316e-08,3.18137445276534e-08,2.4153516520186713e-08,1.7443124278315736e-08,2.1345192280364245e-08,2.1356719059895113e-08
train__06__06_1__Path1,train,06,06.1,06/06.1/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__06__06_1__Path1__remove_top_band.png,0.7107155626453044,0.010472343303263187,0.0635053962469101,0.2234099954366684,0.0,0.04404763504862785,0.0
train__06__06_1__Path1,train,06,06.1,06/06.1/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__06__06_1__Path1__remove_bottom_band.png,0.9999997370770745,1.022734068101272e-05,6.210093852132559e-05,0.0,0.00021818325330968946,4.5704673539148644e-05,0.0
train__06__06_1__Path1,train,06,06.1,06/06.1/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__06__06_1__Path1__remove_border.png,0.7675081123285707,0.010599066503345966,0.05441328138113022,0.14005744457244873,0.00014053047925699502,0.04202520102262497,0.0
train__06__06_1__Path1,train,06,06.1,06/06.1/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__06__06_1__Path1__time_reverse.png,-0.000214104056517544,0.05534439906477928,0.11991292983293533,0.14006738364696503,0.14006736874580383,0.08375696837902069,0.046524204313755035
train__06__06_2__Path1,train,06,06.2,06/06.2/Radargrams/Path1.sgy,original,rendered/original/train__06__06_2__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__06__06_2__Path1,train,06,06.2,06/06.2/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__06__06_2__Path1__log_clip.png,0.5948600962356564,0.19442397356033325,0.21591731905937195,0.24650108814239502,0.09772393852472305,0.19813598692417145,0.1927323341369629
train__06__06_2__Path1,train,06,06.2,06/06.2/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__06__06_2__Path1__zscore_clip.png,0.9695725603195343,0.018080169335007668,0.045801397413015366,0.028913944959640503,0.000863139342982322,0.01812652312219143,0.01792946830391884
train__06__06_2__Path1,train,06,06.2,06/06.2/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__06__06_2__Path1__amplitude_jitter.png,0.9999999999999715,1.3586265446008383e-08,2.4840717927077094e-08,1.3097904982828368e-08,9.604770312421351e-09,1.3322932090886752e-08,1.3628998374315415e-08
train__06__06_2__Path1,train,06,06.2,06/06.2/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__06__06_2__Path1__remove_top_band.png,0.9514519304769119,0.0055417087860405445,0.02808265946805477,0.11822311580181122,0.0,0.021665578708052635,0.00043451294186525047
train__06__06_2__Path1,train,06,06.2,06/06.2/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__06__06_2__Path1__remove_bottom_band.png,0.9999995956705011,1.0695282981032506e-05,7.888182153692469e-05,0.0,0.00022816604177933186,4.902670480078086e-05,4.920525498164352e-07
train__06__06_2__Path1,train,06,06.2,06/06.2/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__06__06_2__Path1__remove_border.png,0.8663670827186201,0.007900734432041645,0.04380492493510246,0.02726101502776146,0.00017367392138112336,0.028083834797143936,0.0
train__06__06_2__Path1,train,06,06.2,06/06.2/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__06__06_2__Path1__time_reverse.png,-0.0002352909348395002,0.05906547233462334,0.12403418868780136,0.031165407970547676,0.031165409833192825,0.0556400790810585,0.05962193384766579
train__06__06_3__Path1,train,06,06.3,06/06.3/Radargrams/Path1.sgy,original,rendered/original/train__06__06_3__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__06__06_3__Path1,train,06,06.3,06/06.3/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__06__06_3__Path1__log_clip.png,0.5948621903315722,0.20361894369125366,0.2227276861667633,0.24179258942604065,0.09105436503887177,0.18442173302173615,0.21026097238063812
train__06__06_3__Path1,train,06,06.3,06/06.3/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__06__06_3__Path1__zscore_clip.png,0.9700966501018408,0.019791968166828156,0.04890812188386917,0.08079441636800766,0.0006844342569820583,0.025527335703372955,0.01809086836874485
train__06__06_3__Path1,train,06,06.3,06/06.3/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__06__06_3__Path1__amplitude_jitter.png,0.9999999999999654,2.0138958944926344e-08,3.004863913247391e-08,2.6151537824148363e-08,2.0638108111370457e-08,2.101602447623918e-08,1.992263598538102e-08
train__06__06_3__Path1,train,06,06.3,06/06.3/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__06__06_3__Path1__remove_top_band.png,0.6937742043323787,0.010994508862495422,0.06595365703105927,0.23454952239990234,0.0,0.044995374977588654,0.0
train__06__06_3__Path1,train,06,06.3,06/06.3/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__06__06_3__Path1__remove_bottom_band.png,0.9999998466878735,7.745001312287059e-06,4.76812019769568e-05,0.0,0.00016522670921403915,3.284298873040825e-05,0.0
train__06__06_3__Path1,train,06,06.3,06/06.3/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__06__06_3__Path1__remove_border.png,0.7619371710501336,0.011083971709012985,0.05568541958928108,0.1488189548254013,0.00012868165504187346,0.04309606924653053,0.0
train__06__06_3__Path1,train,06,06.3,06/06.3/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__06__06_3__Path1__time_reverse.png,-4.584457351473626e-06,0.05963192507624626,0.12139569967985153,0.14883002638816833,0.14883001148700714,0.08586529642343521,0.051287874579429626
train__06__06_4__Path1,train,06,06.4,06/06.4/Radargrams/Path1.sgy,original,rendered/original/train__06__06_4__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__06__06_4__Path1,train,06,06.4,06/06.4/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__06__06_4__Path1__log_clip.png,0.5835060611955544,0.20724545419216156,0.2255515456199646,0.2598246932029724,0.10522628575563431,0.20239567756652832,0.20905844867229462
train__06__06_4__Path1,train,06,06.4,06/06.4/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__06__06_4__Path1__zscore_clip.png,0.9720381375301652,0.01782057248055935,0.044293683022260666,0.0704209953546524,0.0012558457674458623,0.018793756142258644,0.017626231536269188
train__06__06_4__Path1,train,06,06.4,06/06.4/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__06__06_4__Path1__amplitude_jitter.png,0.9999999999999739,1.4090339561789733e-08,2.5465903163990333e-08,1.7337189461841263e-08,9.832323399905363e-09,1.3347584371103949e-08,1.4288740857182347e-08
train__06__06_4__Path1,train,06,06.4,06/06.4/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__06__06_4__Path1__remove_top_band.png,0.7786044677369247,0.009823670610785484,0.05979969725012779,0.20957165956497192,0.0,0.022091656923294067,0.006154827773571014
train__06__06_4__Path1,train,06,06.4,06/06.4/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__06__06_4__Path1__remove_bottom_band.png,0.9999996339745875,1.3511690667655785e-05,7.815029675839469e-05,0.0,0.00028824940090999007,4.956789780408144e-05,3.7462232285179198e-06
train__06__06_4__Path1,train,06,06.4,06/06.4/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__06__06_4__Path1__remove_border.png,0.86717368363357,0.008036487735807896,0.04506080970168114,0.0623246505856514,0.00015385948063340038,0.03166041523218155,0.0
train__06__06_4__Path1,train,06,06.4,06/06.4/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__06__06_4__Path1__time_reverse.png,-0.00026093826787519913,0.06201690807938576,0.1279618740081787,0.12970538437366486,0.12970538437366486,0.06285987794399261,0.06167856976389885
train__06__06_5__Path1,train,06,06.5,06/06.5/Radargrams/Path1.sgy,original,rendered/original/train__06__06_5__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train__06__06_5__Path1,train,06,06.5,06/06.5/Radargrams/Path1.sgy,log_clip,rendered/log_clip/train__06__06_5__Path1__log_clip.png,0.5864387498409614,0.20893529057502747,0.22722604870796204,0.24581974744796753,0.10396108031272888,0.20498333871364594,0.2099776268005371
train__06__06_5__Path1,train,06,06.5,06/06.5/Radargrams/Path1.sgy,zscore_clip,rendered/zscore_clip/train__06__06_5__Path1__zscore_clip.png,0.9732846172964441,0.01907120645046234,0.047049470245838165,0.07683230936527252,0.0006754264468327165,0.022009504958987236,0.01820945367217064
train__06__06_5__Path1,train,06,06.5,06/06.5/Radargrams/Path1.sgy,amplitude_jitter,rendered/amplitude_jitter/train__06__06_5__Path1__amplitude_jitter.png,0.9999999999999772,9.616694107705825e-09,2.0312814541512125e-08,1.3285276878605146e-08,7.52222106825684e-09,9.449601101607641e-09,9.656414334813235e-09
train__06__06_5__Path1,train,06,06.5,06/06.5/Radargrams/Path1.sgy,remove_top_band,rendered/remove_top_band/train__06__06_5__Path1__remove_top_band.png,0.6832365663692678,0.01204740535467863,0.07034939527511597,0.2570113241672516,0.0,0.02318192645907402,0.008895973674952984
train__06__06_5__Path1,train,06,06.5,06/06.5/Radargrams/Path1.sgy,remove_bottom_band,rendered/remove_bottom_band/train__06__06_5__Path1__remove_bottom_band.png,0.9999996230604448,1.2260819858056493e-05,7.649964391021058e-05,0.0,0.00026156415697187185,4.0495331631973386e-05,4.819118657906074e-06
train__06__06_5__Path1,train,06,06.5,06/06.5/Radargrams/Path1.sgy,remove_border,rendered/remove_border/train__06__06_5__Path1__remove_border.png,0.896739945619245,0.007294648792594671,0.03889699652791023,0.056346118450164795,0.00012356154911685735,0.03037000074982643,0.0
train__06__06_5__Path1,train,06,06.5,06/06.5/Radargrams/Path1.sgy,time_reverse,rendered/time_reverse/train__06__06_5__Path1__time_reverse.png,5.159163001765882e-05,0.061002351343631744,0.124227374792099,0.1417858898639679,0.1417858898639679,0.06017766892910004,0.06122170761227608
train__06__06_6__Path1,train,06,06.6,06/06.6/Radargrams/Path1.sgy,original,rendered/original/train__06__06_6__Path1__original.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
