dataset,protocol,sample_id,label,source_group,split_role,file_sha256,source_manifest,protocol_seed,notes
tigpr,existing_fold_p2,tigpr:Crack:1,Crack,sha256:7b58de94b88dcdfda29c34b15027bebf2e4ba690abb0d5bb2a266c704ae72a8d,test,7b58de94b88dcdfda29c34b15027bebf2e4ba690abb0d5bb2a266c704ae72a8d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1153,Crack,sha256:e38081201433ca419f6c6c945e9b1474c6e8779792db3971ac0663e945b6e3f7,train,e38081201433ca419f6c6c945e9b1474c6e8779792db3971ac0663e945b6e3f7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1154,Crack,sha256:c5619e15c85017903c747a2260dcc9cee007ca3cd663306b23a915f77093ceb5,train,c5619e15c85017903c747a2260dcc9cee007ca3cd663306b23a915f77093ceb5,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1155,Crack,sha256:67aadc669aaf2e66e9f4cadd3fd49985d08bf22c224f96e398a94e3d855fa1f1,train,67aadc669aaf2e66e9f4cadd3fd49985d08bf22c224f96e398a94e3d855fa1f1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1156,Crack,sha256:2c3710fd5c2fdda566791f60917f40e5c3a94b87347ec25e42ea636371028c5f,test,2c3710fd5c2fdda566791f60917f40e5c3a94b87347ec25e42ea636371028c5f,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1157,Crack,sha256:71781903fe3669045e53a44e7af32173500fb144533a00a75ddc7ac4816c644a,val,71781903fe3669045e53a44e7af32173500fb144533a00a75ddc7ac4816c644a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1158,Crack,sha256:ec7b7a2557333a784ba35e2f18b6dd40d645f6a1ae66b2ede51c6c31515fb3d9,train,ec7b7a2557333a784ba35e2f18b6dd40d645f6a1ae66b2ede51c6c31515fb3d9,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1159,Crack,sha256:65f047e7ac6ed56c3abe21497c478a8f0a252997bf53b6bbe72c47a8c3c99b5f,train,65f047e7ac6ed56c3abe21497c478a8f0a252997bf53b6bbe72c47a8c3c99b5f,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1160,Crack,sha256:bc9ad9b95ac384da4e591c6488b871aec0ea05a1c1606e0e11b8e7da7350f70a,train,bc9ad9b95ac384da4e591c6488b871aec0ea05a1c1606e0e11b8e7da7350f70a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1161,Crack,sha256:170e6c70fb2bcaf41a007cf4722c5ceb7c5c38fc1f49f54acd3da99f4d8dfbf4,test,170e6c70fb2bcaf41a007cf4722c5ceb7c5c38fc1f49f54acd3da99f4d8dfbf4,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1162,Crack,sha256:6380d07aa97ee6ba53b549aef2c41a0571f8db4ee246f2a432f549f14642ab08,val,6380d07aa97ee6ba53b549aef2c41a0571f8db4ee246f2a432f549f14642ab08,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1163,Crack,sha256:8c723890a1993da73aab02bccd24fb1d772d53215ee3a354fd49e3960512822e,train,8c723890a1993da73aab02bccd24fb1d772d53215ee3a354fd49e3960512822e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1164,Crack,sha256:8c777b1ea0001782b9797dda49a545d29334951144b4510efc533aa587c050ac,train,8c777b1ea0001782b9797dda49a545d29334951144b4510efc533aa587c050ac,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1165,Crack,sha256:d21d3ad69f34fe2897c8c7a4ac28bcd263ef26a098d06c2adeb1b10b1f8d6b0b,train,d21d3ad69f34fe2897c8c7a4ac28bcd263ef26a098d06c2adeb1b10b1f8d6b0b,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1166,Crack,sha256:f35b465e651fd153c21404fbe988f8f2fd7b29757a12a71749023b55c0662ce8,test,f35b465e651fd153c21404fbe988f8f2fd7b29757a12a71749023b55c0662ce8,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1167,Crack,sha256:6be9f69731d0ee8c2b70b5e6b2d800f92ad08316c3d158f216af788f5ff415f9,val,6be9f69731d0ee8c2b70b5e6b2d800f92ad08316c3d158f216af788f5ff415f9,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1168,Crack,sha256:33293929e1db78cbfcf6232d77e9cf413aeeb99b3d7b28da4a0c81c2077f0ec1,train,33293929e1db78cbfcf6232d77e9cf413aeeb99b3d7b28da4a0c81c2077f0ec1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1169,Crack,sha256:cc604baa8a369868e75664f075b95ea2a31bfe141281ac5c0b5c9f8f037a6bde,train,cc604baa8a369868e75664f075b95ea2a31bfe141281ac5c0b5c9f8f037a6bde,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1170,Crack,sha256:b8c770ad033892869e7d14231d7baa9ccd08802f1f766f6de283497d353dc830,train,b8c770ad033892869e7d14231d7baa9ccd08802f1f766f6de283497d353dc830,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1171,Crack,sha256:aaa9aaa936e2ecfe74bfb6e07eb3a5a5b384df72fbf96ba633fc80603e62f374,test,aaa9aaa936e2ecfe74bfb6e07eb3a5a5b384df72fbf96ba633fc80603e62f374,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1172,Crack,sha256:48d193f347597f3330b341c30651fb2ab88c120186e88eb19d152502b3f8d148,val,48d193f347597f3330b341c30651fb2ab88c120186e88eb19d152502b3f8d148,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1173,Crack,sha256:9261091f647f6a6eeb15c96641cce7b9c7004cb92ea5e32ebe53b8cd9dc5741f,train,9261091f647f6a6eeb15c96641cce7b9c7004cb92ea5e32ebe53b8cd9dc5741f,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1174,Crack,sha256:3028b86b6fc8897e98c5d1e0ceac744dba88656c6e4ea6d516b993c512c6d1fc,train,3028b86b6fc8897e98c5d1e0ceac744dba88656c6e4ea6d516b993c512c6d1fc,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1175,Crack,sha256:5a676bd0a693b7c9284ab48aad52500d2758478d84c8dd0d225a81715914b8ea,train,5a676bd0a693b7c9284ab48aad52500d2758478d84c8dd0d225a81715914b8ea,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1176,Crack,sha256:e34463370a19bb7a06988fd834c87636112333fc2dc18c10f3a479b60976dac5,test,e34463370a19bb7a06988fd834c87636112333fc2dc18c10f3a479b60976dac5,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1177,Crack,sha256:f9bb8a36e41f7459d665344b4178cecda77bde8b509b9d8646e11d25784e9bf1,val,f9bb8a36e41f7459d665344b4178cecda77bde8b509b9d8646e11d25784e9bf1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1178,Crack,sha256:6320caa49e75f627c98b34905fa05d7f3ec4ab7a9da1abe6a2eea5fec34ead99,train,6320caa49e75f627c98b34905fa05d7f3ec4ab7a9da1abe6a2eea5fec34ead99,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1179,Crack,sha256:3eac143de078b962ee7a11a66ed49a68915548f0aa79da904fa2d969cf53b4eb,train,3eac143de078b962ee7a11a66ed49a68915548f0aa79da904fa2d969cf53b4eb,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1180,Crack,sha256:56b60a3ed7d19f508a55c2560adaef28abe8a27a5392f91a6c6972ba5777b2b8,train,56b60a3ed7d19f508a55c2560adaef28abe8a27a5392f91a6c6972ba5777b2b8,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1181,Crack,sha256:94792e3a7bd1d08ce2def16d44ee951f266045614a0d812a25894729bbd40dca,test,94792e3a7bd1d08ce2def16d44ee951f266045614a0d812a25894729bbd40dca,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1182,Crack,sha256:acf73b6788699907cb4bc7fdff78e61e7dc4730fa9b91a0eef6506a9e5f8206b,val,acf73b6788699907cb4bc7fdff78e61e7dc4730fa9b91a0eef6506a9e5f8206b,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1183,Crack,sha256:42a541005842a146d680327da6cb701404c2c249a74fa1a66262b527103dd078,train,42a541005842a146d680327da6cb701404c2c249a74fa1a66262b527103dd078,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1184,Crack,sha256:c08ea1026dccb8198d6c464e8b9cb7d8a71d20e092ea7b09e1c22732471f2826,train,c08ea1026dccb8198d6c464e8b9cb7d8a71d20e092ea7b09e1c22732471f2826,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1185,Crack,sha256:fc39d751e46d7bb24f4cd6e274a9a3b8e7ff05a4d8f94b1be813f3797040d4b4,train,fc39d751e46d7bb24f4cd6e274a9a3b8e7ff05a4d8f94b1be813f3797040d4b4,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1186,Crack,sha256:cacf59f34d48ae43d716f911908cb7409637f5fd64d73ed2259b424f9376d342,test,cacf59f34d48ae43d716f911908cb7409637f5fd64d73ed2259b424f9376d342,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1187,Crack,sha256:08ac274b742329b51eee81bb76df70ac2abb0d7d47e9b096b62090531d9bede5,val,08ac274b742329b51eee81bb76df70ac2abb0d7d47e9b096b62090531d9bede5,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1188,Crack,sha256:48fa5a4995f488a3b5b3c5a16fb11e327f3b93ceb42caf55d100f347380ee0c6,train,48fa5a4995f488a3b5b3c5a16fb11e327f3b93ceb42caf55d100f347380ee0c6,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1189,Crack,sha256:eee3aaa3879907f3740bad8b9e2ad0884b65a35cdf9fcc5eac71d72af33127b6,train,eee3aaa3879907f3740bad8b9e2ad0884b65a35cdf9fcc5eac71d72af33127b6,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1190,Crack,sha256:4b3e1c8c847d39cdfa21cd081c68e12bb3bfe6b075a577b065867c94fefccb2b,train,4b3e1c8c847d39cdfa21cd081c68e12bb3bfe6b075a577b065867c94fefccb2b,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1191,Crack,sha256:5514da8362a33f749cf5acb4f35c8ad2b247714d15295579b9678e016a473fd1,test,5514da8362a33f749cf5acb4f35c8ad2b247714d15295579b9678e016a473fd1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1192,Crack,sha256:61413cc74cf49cdb196a36278131732a358390ede6abbc0ff7dd1f790743c36d,val,61413cc74cf49cdb196a36278131732a358390ede6abbc0ff7dd1f790743c36d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1193,Crack,sha256:a02f006ddd3d2fa331b7bfd689ce9cbe20a6617125637edc5aa398d808941eeb,train,a02f006ddd3d2fa331b7bfd689ce9cbe20a6617125637edc5aa398d808941eeb,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1194,Crack,sha256:c8fbbeeac87436bc483033f181b20faca75e45826056b999e023dc4405fd0780,train,c8fbbeeac87436bc483033f181b20faca75e45826056b999e023dc4405fd0780,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1195,Crack,sha256:77a010cb85095c6efe73c89910983251823b61508b4d4b80b8d09c7b1f82c2ed,train,77a010cb85095c6efe73c89910983251823b61508b4d4b80b8d09c7b1f82c2ed,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1196,Crack,sha256:6ef9fe348df726795159098e82fcdd1ea0dd76b02d4cb7a47295589901ffed7a,test,6ef9fe348df726795159098e82fcdd1ea0dd76b02d4cb7a47295589901ffed7a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1197,Crack,sha256:e765b2b022b5e095e19fd55cb82e489c996e668645d385d2c75601a228e8cf85,val,e765b2b022b5e095e19fd55cb82e489c996e668645d385d2c75601a228e8cf85,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1198,Crack,sha256:107740f6f855de840fc78072c6d0fce73afdc266202df7e05332d3612b82a7b7,train,107740f6f855de840fc78072c6d0fce73afdc266202df7e05332d3612b82a7b7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1199,Crack,sha256:add1c1cc1fb00fbbbe858c20010eccf64ca9ba534c098ad8d031dc8a7c932a94,train,add1c1cc1fb00fbbbe858c20010eccf64ca9ba534c098ad8d031dc8a7c932a94,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1200,Crack,sha256:5643a34f206771c4065c9d4f92566f1d55d0753cb30a43fcbe550bb5092e3e74,train,5643a34f206771c4065c9d4f92566f1d55d0753cb30a43fcbe550bb5092e3e74,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1201,Crack,sha256:3750ca8730084b5f5345ee8c1944087e6a57827084032d6071a7026262a64330,test,3750ca8730084b5f5345ee8c1944087e6a57827084032d6071a7026262a64330,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1202,Crack,sha256:54980572f867dfe30c1520d892ef3a3d884da2f26fdfe97d63591d00e8b24837,val,54980572f867dfe30c1520d892ef3a3d884da2f26fdfe97d63591d00e8b24837,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1203,Crack,sha256:a163d0e4e07a8d22ffda01ec922cab84f2ae1f26205dae2dabb22e6d86526bb2,train,a163d0e4e07a8d22ffda01ec922cab84f2ae1f26205dae2dabb22e6d86526bb2,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1204,Crack,sha256:3a8a3de4085e3adc3be597637013e452008b653054ff713320823db601cc1de0,train,3a8a3de4085e3adc3be597637013e452008b653054ff713320823db601cc1de0,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1205,Crack,sha256:046196b2ae7500d7edc0a26a7ad5524e5fe7469ac824a727741f2a08540ecbbd,train,046196b2ae7500d7edc0a26a7ad5524e5fe7469ac824a727741f2a08540ecbbd,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1206,Crack,sha256:cdf45eaec1d44bc27f773d974e741c2724daf6a91ec823791fa4b697406201da,test,cdf45eaec1d44bc27f773d974e741c2724daf6a91ec823791fa4b697406201da,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1207,Crack,sha256:a490f53e747c117ac90bbf6afd5367eabf342a4edbc4861746f67cbf064c1b7a,val,a490f53e747c117ac90bbf6afd5367eabf342a4edbc4861746f67cbf064c1b7a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1208,Crack,sha256:9382140e59bcfe6274905180876c6e55bb627484a58e566e1f1182ec51e4e00d,train,9382140e59bcfe6274905180876c6e55bb627484a58e566e1f1182ec51e4e00d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1209,Crack,sha256:382210423a29d7b0b451abf9718720a8387c9061bd890d6ce9c36ccb4c0ed6bd,train,382210423a29d7b0b451abf9718720a8387c9061bd890d6ce9c36ccb4c0ed6bd,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1210,Crack,sha256:b5e66e8ee74ba803f34767bd9d0097c40a058dd4570f2d6db0e790284f3ddda1,train,b5e66e8ee74ba803f34767bd9d0097c40a058dd4570f2d6db0e790284f3ddda1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1211,Crack,sha256:a4caf26b85d7078e91f1dd1da35d48d41175aee15490f1eab4f43b3efceb7ecf,test,a4caf26b85d7078e91f1dd1da35d48d41175aee15490f1eab4f43b3efceb7ecf,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1212,Crack,sha256:a053bbcafca0de2ff1e7fcdcddb6950602bc0064b72fefa146edc0dd66e5e50d,val,a053bbcafca0de2ff1e7fcdcddb6950602bc0064b72fefa146edc0dd66e5e50d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1213,Crack,sha256:4d7a60bb351d90da37335366a76c2d7b2ac5e35ed016a39846a01f0bcc8c3c68,train,4d7a60bb351d90da37335366a76c2d7b2ac5e35ed016a39846a01f0bcc8c3c68,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1214,Crack,sha256:2ee21b208b1b4c39e4ccd753797f0356bb269f9137fdc17c9f609fbf76a21e73,train,2ee21b208b1b4c39e4ccd753797f0356bb269f9137fdc17c9f609fbf76a21e73,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1215,Crack,sha256:5daa9573d2f1ac35f1a97d32478f2a0c33fdec03ffa35e37aab410283dbd19ea,train,5daa9573d2f1ac35f1a97d32478f2a0c33fdec03ffa35e37aab410283dbd19ea,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1216,Crack,sha256:bfe1ac9ed6353455b08b327132fd57a66ff21268b5cde509635c264803cf5d36,test,bfe1ac9ed6353455b08b327132fd57a66ff21268b5cde509635c264803cf5d36,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1217,Crack,sha256:37fadc074806a3b8cf70e0e96247cb4b64e9e254a643d890a7bc3cc19072bebc,val,37fadc074806a3b8cf70e0e96247cb4b64e9e254a643d890a7bc3cc19072bebc,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1218,Crack,sha256:573d5f776ab7befb7edeec70418bf4d7a43e463c68f8717ff4bcc767e502f77c,train,573d5f776ab7befb7edeec70418bf4d7a43e463c68f8717ff4bcc767e502f77c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1219,Crack,sha256:2300cd1a6fe9ec32989776f2bf1d9f2c338a39d18d14a2b8e354cacbc6e7ea18,train,2300cd1a6fe9ec32989776f2bf1d9f2c338a39d18d14a2b8e354cacbc6e7ea18,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1220,Crack,sha256:a8f1bfbcf4e6fe4c6d70c4a073b94817c89b66fdd5b882827f454bb57386a5ec,train,a8f1bfbcf4e6fe4c6d70c4a073b94817c89b66fdd5b882827f454bb57386a5ec,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1221,Crack,sha256:d254ee53e2a411f8fc9d9f5e8ba09cfa0490498a164239ce3870766624482647,test,d254ee53e2a411f8fc9d9f5e8ba09cfa0490498a164239ce3870766624482647,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1222,Crack,sha256:f593d29d825b60871f257ad34e94a7175ee65f7ba47e8f19e91b3864f912562d,val,f593d29d825b60871f257ad34e94a7175ee65f7ba47e8f19e91b3864f912562d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1223,Crack,sha256:8ab81e5375d5341c212fd36b6adfc8c259d6ca678c51620e2e81a3178497e39c,train,8ab81e5375d5341c212fd36b6adfc8c259d6ca678c51620e2e81a3178497e39c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Crack:1224,Crack,sha256:d3de31f3d1e9e9ec326bba2eaa2e9b73154558a5ddd2c1e276c32b3dda4b26d7,train,d3de31f3d1e9e9ec326bba2eaa2e9b73154558a5ddd2c1e276c32b3dda4b26d7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Interlayer_bonding_deficiency:1,Interlayer_bonding_deficiency,sha256:1ed939a9edafd91cee3b76ea3543c15e1f8aaf886cb7283af22fa8117a14a486,test,1ed939a9edafd91cee3b76ea3543c15e1f8aaf886cb7283af22fa8117a14a486,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Interlayer_bonding_deficiency:2,Interlayer_bonding_deficiency,sha256:b5eb74415a52fad4c6ca4aaa15fb03db5e1a787a1ddddab5f8f24c3260ceaad4,val,b5eb74415a52fad4c6ca4aaa15fb03db5e1a787a1ddddab5f8f24c3260ceaad4,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Interlayer_bonding_deficiency:3,Interlayer_bonding_deficiency,sha256:8defaf0ebcf215b256b13f435e933efba1b1a36431e6b4b838e6b12049d3d5fb,train,8defaf0ebcf215b256b13f435e933efba1b1a36431e6b4b838e6b12049d3d5fb,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Interlayer_bonding_deficiency:4,Interlayer_bonding_deficiency,sha256:677c8ee757059b15d4445f34a8cb90ffbec68e89570c75b89515b1c5425b7772,train,677c8ee757059b15d4445f34a8cb90ffbec68e89570c75b89515b1c5425b7772,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Interlayer_bonding_deficiency:5,Interlayer_bonding_deficiency,sha256:9939441587062dd28fdaf4135eaa70d742138581359950586963ddb593974d1c,train,9939441587062dd28fdaf4135eaa70d742138581359950586963ddb593974d1c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:Interlayer_bonding_deficiency:6,Interlayer_bonding_deficiency,sha256:eb3f1c0623ebf5cec916291e11ba9df11b48e8f33b0fdb09eb37dc1bb3e04aba,test,eb3f1c0623ebf5cec916291e11ba9df11b48e8f33b0fdb09eb37dc1bb3e04aba,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
